                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    121,                0.71551,                0.51748,                0.06645,                0.60226,                0.44814,                0.46284,                0.28201,                0.66106,                0.55269,                0.06737,                 0.0001,                 0.0001,                 0.0001
                    122,                0.71777,                0.51819,                0.06595,                 0.5963,                 0.4505,                 0.4649,                 0.2832,                0.66102,                0.55273,                0.06743,                 0.0001,                 0.0001,                 0.0001
                    123,                0.71594,                0.51761,                0.06516,                0.59459,                0.45163,                0.46411,                0.28301,                0.66096,                0.55269,                0.06757,                 0.0001,                 0.0001,                 0.0001
                    124,                0.71259,                 0.5191,                0.06592,                0.59829,                0.45153,                0.46476,                0.28329,                0.66095,                0.55286,                 0.0676,                 0.0001,                 0.0001,                 0.0001
                    125,                0.71499,                0.51741,                0.06661,                0.60004,                0.45234,                0.46542,                0.28367,                0.66001,                0.55325,                0.06726,                 0.0001,                 0.0001,                 0.0001
                    126,                0.71478,                  0.517,                0.06666,                0.59805,                 0.4513,                  0.464,                0.28278,                0.66082,                0.55211,                0.06749,                 0.0001,                 0.0001,                 0.0001
                    127,                0.71564,                0.51654,                0.06619,                0.60016,                0.45191,                0.46442,                0.28306,                0.65981,                0.55249,                0.06758,                 0.0001,                 0.0001,                 0.0001
                    128,                0.71463,                0.51607,                0.06609,                 0.5941,                0.45599,                0.46451,                0.28368,                0.65881,                0.55296,                0.06725,                 0.0001,                 0.0001,                 0.0001
                    129,                0.70926,                0.51591,                0.06481,                0.59569,                0.45459,                0.46386,                0.28346,                0.65809,                0.55325,                0.06706,                 0.0001,                 0.0001,                 0.0001
                    130,                0.71182,                0.51519,                0.06572,                0.59709,                0.45496,                0.46539,                0.28402,                0.65773,                0.55346,                0.06677,                 0.0001,                 0.0001,                 0.0001
                    131,                0.71317,                0.51703,                0.06584,                0.59663,                0.45844,                0.46631,                0.28439,                0.65827,                0.55323,                0.06696,                 0.0001,                 0.0001,                 0.0001
