                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.69297,                0.51148,                0.06176,                0.60782,                0.45189,                0.46834,                0.28646,                0.65027,                0.55861,                0.06543,                 0.0001,                 0.0001,                 0.0001
                    151,                0.69425,                0.51049,                 0.0621,                 0.6139,                0.44957,                0.46733,                0.28618,                0.65067,                0.55853,                0.06534,                 0.0001,                 0.0001,                 0.0001
                    152,                0.69513,                0.50983,                0.06262,                0.61142,                0.45094,                0.46765,                0.28635,                0.65023,                0.55816,                0.06536,                 0.0001,                 0.0001,                 0.0001
                    153,                0.68912,                 0.5117,                0.06224,                 0.6129,                0.45102,                0.46778,                0.28584,                 0.6495,                0.55776,                0.06535,                 0.0001,                 0.0001,                 0.0001
                    154,                0.68789,                0.51099,                0.06131,                0.61292,                0.45122,                0.46855,                0.28683,                0.64994,                 0.5576,                0.06549,                 0.0001,                 0.0001,                 0.0001
                    155,                0.68816,                0.50874,                0.06187,                 0.6117,                0.45336,                0.46872,                0.28664,                 0.6495,                 0.5575,                0.06531,                 0.0001,                 0.0001,                 0.0001
                    156,                 0.6921,                0.50982,                0.06153,                0.61123,                 0.4531,                0.46956,                0.28748,                0.64933,                0.55734,                0.06552,                 0.0001,                 0.0001,                 0.0001
                    157,                 0.6894,                0.50941,                0.06189,                0.61261,                0.45354,                0.46991,                0.28772,                0.64956,                0.55769,                0.06541,                 0.0001,                 0.0001,                 0.0001
                    158,                0.68947,                0.51023,                0.06077,                0.60954,                0.45565,                0.47081,                0.28862,                 0.6493,                0.55751,                0.06546,                 0.0001,                 0.0001,                 0.0001
                    159,                0.69026,                 0.5096,                0.06119,                0.61215,                0.45772,                0.47124,                0.28844,                0.64948,                0.55719,                0.06554,                 0.0001,                 0.0001,                 0.0001
                    160,                0.68475,                0.50981,                0.06079,                0.60784,                0.45787,                0.47163,                0.28815,                0.64903,                0.55763,                 0.0655,                 0.0001,                 0.0001,                 0.0001
                    161,                0.68418,                 0.5096,                0.06081,                0.61241,                0.45642,                0.47051,                0.28789,                0.64855,                0.55851,                0.06557,                 0.0001,                 0.0001,                 0.0001
                    162,                0.68429,                0.51023,                0.06133,                0.61574,                0.45444,                 0.4715,                0.28822,                0.64802,                0.55866,                0.06525,                 0.0001,                 0.0001,                 0.0001
                    163,                0.68719,                0.50845,                0.06069,                0.61619,                0.45349,                0.47098,                0.28788,                0.64811,                0.55907,                0.06516,                 0.0001,                 0.0001,                 0.0001
                    164,                0.68526,                0.50819,                0.06062,                0.61069,                 0.4565,                0.47186,                0.28834,                0.64778,                0.55912,                0.06511,                 0.0001,                 0.0001,                 0.0001
                    165,                0.68306,                0.50841,                0.06075,                0.60852,                0.45856,                0.47187,                0.28845,                0.64773,                0.55887,                0.06513,                 0.0001,                 0.0001,                 0.0001
                    166,                0.68192,                0.50987,                 0.0608,                0.60886,                 0.4583,                0.47183,                0.28853,                0.64894,                0.55836,                0.06518,                 0.0001,                 0.0001,                 0.0001
                    167,                 0.6823,                 0.5081,                0.06039,                0.61243,                0.45924,                0.47344,                0.28938,                0.64814,                0.55846,                0.06517,                 0.0001,                 0.0001,                 0.0001
                    168,                0.68162,                0.50794,                0.06039,                0.61159,                0.45849,                0.47313,                0.28906,                0.64754,                0.55872,                0.06521,                 0.0001,                 0.0001,                 0.0001
                    169,                0.67883,                0.50905,                0.05998,                0.60799,                 0.4615,                0.47398,                0.28964,                0.64712,                0.55838,                0.06541,                 0.0001,                 0.0001,                 0.0001
                    170,                0.68264,                0.50571,                0.06013,                0.60616,                0.46241,                0.47324,                0.28916,                0.64763,                0.55826,                0.06547,                 0.0001,                 0.0001,                 0.0001
                    171,                0.68194,                0.50705,                0.06031,                0.60875,                0.46127,                0.47315,                0.28911,                0.64712,                0.55869,                0.06536,                 0.0001,                 0.0001,                 0.0001
                    172,                0.68057,                0.50704,                0.06003,                0.60961,                0.46031,                0.47288,                0.28917,                 0.6467,                0.55905,                0.06519,                 0.0001,                 0.0001,                 0.0001
                    173,                0.68192,                0.50568,                0.06103,                0.61553,                0.45743,                 0.4732,                0.28925,                0.64651,                0.55916,                0.06508,                 0.0001,                 0.0001,                 0.0001
                    174,                0.67487,                0.50751,                0.05945,                0.61193,                0.45809,                0.47182,                0.28799,                0.64653,                0.55882,                0.06499,                 0.0001,                 0.0001,                 0.0001
                    175,                0.67835,                0.50606,                0.05973,                0.61537,                0.45683,                0.47172,                0.28784,                0.64672,                0.55853,                0.06476,                 0.0001,                 0.0001,                 0.0001
                    176,                0.67553,                 0.5066,                0.05944,                 0.6148,                0.45662,                0.47205,                0.28796,                0.64538,                0.55953,                0.06454,                 0.0001,                 0.0001,                 0.0001
                    177,                0.68027,                0.50585,                0.06014,                0.61215,                0.45557,                0.47121,                0.28771,                0.64471,                 0.5601,                0.06437,                 0.0001,                 0.0001,                 0.0001
                    178,                 0.6801,                0.50476,                0.06065,                0.61322,                0.45525,                0.47096,                0.28747,                0.64448,                0.56031,                0.06459,                 0.0001,                 0.0001,                 0.0001
                    179,                0.67618,                 0.5055,                0.05896,                0.60841,                0.45569,                0.47088,                0.28762,                0.64481,                0.56041,                0.06458,                 0.0001,                 0.0001,                 0.0001
                    180,                0.67259,                0.50555,                0.05933,                 0.6133,                0.45287,                0.47015,                0.28753,                0.64455,                0.56059,                0.06459,                 0.0001,                 0.0001,                 0.0001
                    181,                0.67591,                0.50562,                0.05907,                0.61573,                  0.453,                0.46998,                0.28729,                0.64429,                0.56121,                 0.0646,                 0.0001,                 0.0001,                 0.0001
                    182,                0.67423,                0.50448,                0.05926,                0.61078,                 0.4541,                0.47085,                0.28772,                0.64439,                0.56101,                0.06438,                 0.0001,                 0.0001,                 0.0001
                    183,                0.67773,                0.50367,                0.05933,                0.60769,                0.45716,                0.47072,                0.28787,                0.64403,                0.56056,                0.06462,                 0.0001,                 0.0001,                 0.0001
                    184,                0.67424,                0.50358,                0.05868,                0.61266,                 0.4553,                0.47175,                 0.2885,                0.64515,                0.56088,                0.06474,                 0.0001,                 0.0001,                 0.0001
                    185,                0.67366,                0.50408,                0.05917,                0.61047,                0.45787,                0.47295,                0.28905,                0.64434,                0.56157,                0.06452,                 0.0001,                 0.0001,                 0.0001
                    186,                0.67694,                0.50378,                0.05918,                0.60964,                0.45768,                0.47298,                0.28908,                0.64436,                0.56121,                0.06456,                 0.0001,                 0.0001,                 0.0001
                    187,                0.67457,                0.50433,                0.05902,                 0.6105,                0.45724,                0.47279,                0.28905,                0.64433,                0.56045,                0.06452,                 0.0001,                 0.0001,                 0.0001
                    188,                0.66925,                0.50467,                0.05899,                0.60904,                0.45954,                0.47377,                0.28942,                0.64479,                0.56076,                0.06473,                 0.0001,                 0.0001,                 0.0001
                    189,                0.67106,                0.50326,                0.05861,                0.61078,                 0.4596,                0.47408,                0.28947,                 0.6439,                0.56103,                0.06454,                 0.0001,                 0.0001,                 0.0001
                    190,                0.67461,                0.50325,                0.05888,                 0.6101,                0.46274,                  0.475,                0.28962,                0.64437,                 0.5605,                0.06455,                 0.0001,                 0.0001,                 0.0001
                    191,                0.66743,                0.50277,                0.05884,                 0.6101,                0.46321,                0.47524,                0.28945,                0.64454,                0.56057,                0.06476,                 0.0001,                 0.0001,                 0.0001
                    192,                 0.6737,                0.50183,                0.05836,                0.61473,                 0.4627,                0.47564,                0.28961,                0.64536,                0.56075,                0.06483,                 0.0001,                 0.0001,                 0.0001
                    193,                0.67227,                0.50224,                0.05866,                0.61904,                0.45882,                0.47359,                0.28866,                 0.6451,                0.56131,                0.06477,                 0.0001,                 0.0001,                 0.0001
                    194,                0.66603,                0.50253,                0.05834,                0.61721,                0.45758,                0.47127,                 0.2874,                0.64464,                0.56215,                0.06464,                 0.0001,                 0.0001,                 0.0001
                    195,                0.67196,                0.50208,                0.05822,                0.61977,                0.45779,                  0.472,                0.28827,                0.64485,                0.56174,                0.06473,                 0.0001,                 0.0001,                 0.0001
                    196,                0.66749,                0.50192,                0.05874,                0.61627,                 0.4607,                0.47365,                0.28921,                0.64507,                0.56158,                0.06481,                 0.0001,                 0.0001,                 0.0001
                    197,                 0.6672,                0.50388,                0.05791,                0.61457,                0.46325,                0.47467,                0.28966,                0.64489,                0.56189,                0.06499,                 0.0001,                 0.0001,                 0.0001
                    198,                0.67147,                0.49971,                0.05851,                0.61388,                0.46232,                 0.4751,                0.29027,                 0.6443,                0.56281,                0.06479,                 0.0001,                 0.0001,                 0.0001
                    199,                 0.6655,                0.50353,                0.05821,                0.61284,                0.46327,                0.47501,                0.29092,                0.64422,                0.56284,                0.06492,                 0.0001,                 0.0001,                 0.0001
                    200,                0.67223,                0.50055,                0.05862,                0.61749,                0.46174,                0.47462,                0.29043,                0.64507,                0.56259,                 0.0651,                 0.0001,                 0.0001,                 0.0001
